date,fips,county,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
2020-03-23,12035,Flagler,-36.0,6.0,-31.0,,-30.0,11.0
2020-03-23,12037,Franklin,-40.0,3.0,,,-15.0,
2020-03-23,12039,Gadsden,-18.0,5.0,,-20.0,-21.0,9.0
2020-03-23,12041,Gilchrist,-19.0,5.0,,,-27.0,
2020-03-23,12043,Glades,,,-63.0,-16.0,-23.0,
2020-03-23,12045,Gulf,-23.0,11.0,,,-17.0,
2020-03-23,12047,Hamilton,,4.0,,-9.0,-19.0,
2020-03-23,12049,Hardee,-23.0,-23.0,-22.0,,-16.0,
2020-03-23,12051,Hendry,-22.0,2.0,-27.0,,-21.0,7.0
2020-03-23,12053,Hernando,-30.0,-10.0,-15.0,-27.0,-31.0,10.0
2020-03-23,12055,Highlands,-33.0,-8.0,-36.0,,-23.0,8.0
2020-03-23,12057,Hillsborough,-34.0,-10.0,-18.0,-51.0,-38.0,15.0
2020-03-23,12059,Holmes,-14.0,-2.0,,,-24.0,
2020-03-23,12061,Indian River,-37.0,-13.0,-29.0,-24.0,-32.0,12.0
2020-03-23,12063,Jackson,-28.0,-6.0,,-13.0,-22.0,10.0
2020-03-23,12065,Jefferson,-29.0,7.0,,,-22.0,
2020-03-23,12067,Lafayette,,,,,-21.0,
2020-03-23,12069,Lake,-31.0,-10.0,-21.0,-41.0,-32.0,12.0
2020-03-23,12071,Lee,-40.0,-13.0,-44.0,-49.0,-31.0,12.0
2020-03-23,12073,Leon,-35.0,-11.0,2.0,-49.0,-38.0,16.0
2020-03-23,12075,Levy,-20.0,0.0,-4.0,,-22.0,8.0
2020-03-23,12077,Liberty,,0.0,,,-22.0,
2020-03-23,12079,Madison,-27.0,-2.0,,-7.0,-15.0,
2020-03-23,12081,Manatee,-35.0,-8.0,-23.0,-44.0,-29.0,12.0
2020-03-23,12083,Marion,-28.0,-7.0,-31.0,-2.0,-25.0,9.0
2020-03-23,12085,Martin,-36.0,-10.0,-18.0,-33.0,-30.0,12.0
2020-03-23,12086,Miami-Dade,-44.0,-18.0,-63.0,-56.0,-42.0,21.0
2020-03-23,12087,Monroe,-60.0,-31.0,-67.0,-60.0,-38.0,14.0
2020-03-23,12089,Nassau,-29.0,-8.0,-35.0,-51.0,-28.0,11.0
2020-03-23,12091,Okaloosa,-30.0,-5.0,-4.0,-30.0,-28.0,11.0
2020-03-23,12093,Okeechobee,-26.0,2.0,-24.0,-70.0,-22.0,7.0
2020-03-23,12095,Orange,-52.0,-21.0,-27.0,-63.0,-42.0,18.0
2020-03-23,12097,Osceola,-45.0,-18.0,-27.0,-50.0,-40.0,17.0
2020-03-23,12099,Palm Beach,-37.0,-11.0,-40.0,-50.0,-37.0,16.0
2020-03-23,12101,Pasco,-30.0,-10.0,-9.0,-14.0,-34.0,12.0
2020-03-23,12103,Pinellas,-38.0,-9.0,-16.0,-31.0,-34.0,13.0
2020-03-23,12105,Polk,-30.0,-7.0,-20.0,-15.0,-32.0,13.0
2020-03-23,12107,Putnam,-18.0,-10.0,6.0,,-26.0,8.0
2020-03-23,12109,St. Johns,-33.0,-7.0,-32.0,-13.0,-42.0,15.0
2020-03-23,12111,St. Lucie,-29.0,-2.0,-22.0,-32.0,-30.0,12.0
2020-03-23,12113,Santa Rosa,-24.0,-7.0,2.0,,-29.0,11.0
2020-03-23,12115,Sarasota,-43.0,-14.0,-44.0,-25.0,-33.0,12.0
2020-03-23,12117,Seminole,-35.0,-10.0,-3.0,-50.0,-43.0,17.0
2020-03-23,12119,Sumter,-44.0,-13.0,-36.0,-8.0,-28.0,10.0
2020-03-23,12121,Suwannee,-22.0,3.0,,-14.0,-26.0,9.0
2020-03-23,12123,Taylor,-26.0,22.0,,,-18.0,
2020-03-23,12125,Union,-26.0,-5.0,,,-26.0,
2020-03-23,12127,Volusia,-32.0,-9.0,-7.0,-26.0,-33.0,11.0
2020-03-23,12129,Wakulla,-14.0,3.0,,,-32.0,12.0
2020-03-23,12131,Walton,-34.0,-10.0,-14.0,-19.0,-25.0,10.0
2020-03-23,12133,Washington,-21.0,15.0,,,-24.0,
2020-03-24,12001,Alachua,-46.0,-20.0,-29.0,-40.0,-46.0,20.0
2020-03-24,12003,Baker,-19.0,15.0,,,-25.0,
2020-03-24,12005,Bay,-31.0,-8.0,-9.0,-43.0,-27.0,12.0
2020-03-24,12007,Bradford,-28.0,1.0,,,-32.0,
2020-03-24,12009,Brevard,-33.0,-12.0,-10.0,-14.0,-36.0,14.0
2020-03-24,12011,Broward,-40.0,-13.0,-44.0,-56.0,-45.0,21.0
2020-03-24,12013,Calhoun,-31.0,-10.0,,,-29.0,
2020-03-24,12015,Charlotte,-39.0,-9.0,-22.0,-9.0,-33.0,11.0
2020-03-24,12017,Citrus,-33.0,-9.0,-29.0,,-30.0,10.0
2020-03-24,12019,Clay,-28.0,-8.0,-2.0,,-36.0,15.0
2020-03-24,12021,Collier,-43.0,-12.0,-52.0,-34.0,-37.0,15.0
2020-03-24,12023,Columbia,-28.0,-10.0,-36.0,-10.0,-27.0,11.0
2020-03-24,12027,DeSoto,-30.0,2.0,-15.0,,-22.0,8.0
2020-03-24,12029,Dixie,-14.0,8.0,,,-24.0,
2020-03-24,12031,Duval,-30.0,-4.0,-9.0,-29.0,-37.0,15.0
2020-03-24,12033,Escambia,-30.0,-5.0,-10.0,-32.0,-31.0,12.0
2020-03-24,12035,Flagler,-37.0,-2.0,-37.0,,-35.0,12.0
2020-03-24,12037,Franklin,-42.0,6.0,,,-22.0,
2020-03-24,12039,Gadsden,-21.0,4.0,,-17.0,-22.0,10.0
2020-03-24,12041,Gilchrist,-25.0,-14.0,,,-31.0,
2020-03-24,12043,Glades,,,-63.0,-7.0,-27.0,
2020-03-24,12045,Gulf,-28.0,2.0,,,-19.0,
2020-03-24,12047,Hamilton,,15.0,,-2.0,-23.0,
2020-03-24,12049,Hardee,-26.0,-22.0,-25.0,,-18.0,
2020-03-24,12051,Hendry,-18.0,1.0,-37.0,,-22.0,9.0
2020-03-24,12053,Hernando,-31.0,-12.0,-30.0,-39.0,-34.0,12.0
2020-03-24,12055,Highlands,-36.0,-7.0,-37.0,,-26.0,9.0
2020-03-24,12057,Hillsborough,-36.0,-12.0,-13.0,-51.0,-42.0,17.0
2020-03-24,12059,Holmes,-26.0,-1.0,,,-30.0,
2020-03-24,12061,Indian River,-37.0,-12.0,-27.0,-19.0,-34.0,12.0
2020-03-24,12063,Jackson,-26.0,-8.0,,-1.0,-26.0,9.0
2020-03-24,12065,Jefferson,-30.0,5.0,,,-32.0,
2020-03-24,12067,Lafayette,,,,,-26.0,
2020-03-24,12069,Lake,-32.0,-10.0,-17.0,-43.0,-34.0,14.0
2020-03-24,12071,Lee,-41.0,-15.0,-44.0,-52.0,-35.0,14.0
2020-03-24,12073,Leon,-36.0,-10.0,-4.0,-52.0,-42.0,18.0
2020-03-24,12075,Levy,-24.0,0.0,-22.0,,-26.0,10.0
2020-03-24,12077,Liberty,,,,,-21.0,
2020-03-24,12079,Madison,-31.0,-5.0,,-6.0,-19.0,
2020-03-24,12081,Manatee,-37.0,-10.0,-19.0,-37.0,-32.0,14.0
2020-03-24,12083,Marion,-29.0,-9.0,-26.0,12.0,-28.0,11.0
2020-03-24,12085,Martin,-37.0,-14.0,-19.0,-23.0,-33.0,14.0
2020-03-24,12086,Miami-Dade,-45.0,-20.0,-65.0,-56.0,-45.0,23.0
2020-03-24,12087,Monroe,-64.0,-31.0,-69.0,-61.0,-42.0,16.0
2020-03-24,12089,Nassau,-28.0,-8.0,-31.0,-47.0,-32.0,13.0
2020-03-24,12091,Okaloosa,-32.0,-4.0,-11.0,-37.0,-32.0,13.0
2020-03-24,12093,Okeechobee,-25.0,-4.0,-29.0,-63.0,-24.0,9.0
2020-03-24,12095,Orange,-50.0,-16.0,-26.0,-64.0,-45.0,20.0
2020-03-24,12097,Osceola,-43.0,-15.0,-30.0,-49.0,-44.0,19.0
2020-03-24,12099,Palm Beach,-38.0,-12.0,-38.0,-50.0,-39.0,19.0
2020-03-24,12101,Pasco,-31.0,-13.0,-14.0,-14.0,-37.0,14.0
2020-03-24,12103,Pinellas,-38.0,-10.0,-11.0,-24.0,-38.0,15.0
2020-03-24,12105,Polk,-30.0,-7.0,-21.0,-12.0,-36.0,15.0
2020-03-24,12107,Putnam,-20.0,-12.0,-18.0,,-26.0,9.0
2020-03-24,12109,St. Johns,-33.0,-2.0,-28.0,-7.0,-45.0,16.0
2020-03-24,12111,St. Lucie,-32.0,-1.0,-21.0,-28.0,-33.0,13.0
2020-03-24,12113,Santa Rosa,-19.0,-3.0,0.0,,-34.0,13.0
2020-03-24,12115,Sarasota,-43.0,-18.0,-45.0,-27.0,-35.0,14.0
2020-03-24,12117,Seminole,-35.0,-5.0,0.0,-31.0,-45.0,19.0
2020-03-24,12119,Sumter,-44.0,-6.0,-28.0,-6.0,-33.0,10.0
2020-03-24,12121,Suwannee,-25.0,-5.0,,,-29.0,10.0
2020-03-24,12123,Taylor,-23.0,14.0,,,-19.0,
2020-03-24,12125,Union,-37.0,10.0,,,-28.0,
2020-03-24,12127,Volusia,-34.0,-6.0,-4.0,-29.0,-36.0,13.0
2020-03-24,12129,Wakulla,-20.0,0.0,,,-35.0,14.0
2020-03-24,12131,Walton,-38.0,-12.0,-20.0,-18.0,-27.0,11.0
2020-03-24,12133,Washington,-31.0,5.0,,,-30.0,
2020-03-25,12001,Alachua,-46.0,-20.0,-30.0,-41.0,-48.0,21.0
2020-03-25,12003,Baker,-16.0,14.0,,,-29.0,
2020-03-25,12005,Bay,-31.0,-13.0,-9.0,-39.0,-29.0,11.0
2020-03-25,12007,Bradford,-25.0,2.0,,,-34.0,
2020-03-25,12009,Brevard,-34.0,-11.0,-15.0,-16.0,-38.0,14.0
2020-03-25,12011,Broward,-41.0,-17.0,-48.0,-58.0,-46.0,22.0
2020-03-25,12013,Calhoun,-25.0,-5.0,,,-29.0,
2020-03-25,12015,Charlotte,-40.0,-13.0,-31.0,-13.0,-35.0,12.0
2020-03-25,12017,Citrus,-35.0,-10.0,-27.0,,-31.0,11.0
2020-03-25,12019,Clay,-25.0,-11.0,-4.0,,-39.0,15.0
2020-03-25,12021,Collier,-44.0,-21.0,-53.0,-33.0,-38.0,16.0
2020-03-25,12023,Columbia,-30.0,-4.0,,-9.0,-28.0,12.0
2020-03-25,12027,DeSoto,-28.0,2.0,-29.0,,-25.0,9.0
2020-03-25,12029,Dixie,-24.0,11.0,,,-19.0,
2020-03-25,12031,Duval,-32.0,-7.0,-9.0,-32.0,-39.0,16.0
2020-03-25,12033,Escambia,-28.0,-3.0,16.0,-24.0,-33.0,12.0
2020-03-25,12035,Flagler,-38.0,-6.0,-35.0,,-36.0,13.0
2020-03-25,12037,Franklin,-45.0,-8.0,,,-26.0,
2020-03-25,12039,Gadsden,-22.0,-2.0,,-20.0,-26.0,11.0
2020-03-25,12041,Gilchrist,-21.0,-2.0,,,-32.0,
2020-03-25,12043,Glades,,,-62.0,-12.0,-20.0,
2020-03-25,12045,Gulf,-26.0,5.0,,,-22.0,
2020-03-25,12047,Hamilton,,6.0,,-6.0,-25.0,
2020-03-25,12049,Hardee,-28.0,-20.0,-33.0,,-24.0,
2020-03-25,12051,Hendry,-23.0,-7.0,-45.0,,-25.0,9.0
2020-03-25,12053,Hernando,-32.0,-13.0,-28.0,-44.0,-34.0,12.0
2020-03-25,12055,Highlands,-38.0,-7.0,-43.0,,-28.0,9.0
2020-03-25,12057,Hillsborough,-35.0,-12.0,-11.0,-55.0,-43.0,18.0
2020-03-25,12059,Holmes,-28.0,1.0,,,-29.0,
2020-03-25,12061,Indian River,-40.0,-13.0,-32.0,-23.0,-36.0,13.0
2020-03-25,12063,Jackson,-25.0,-11.0,,-7.0,-26.0,10.0
2020-03-25,12065,Jefferson,-39.0,6.0,,,-30.0,
2020-03-25,12067,Lafayette,,,,,-25.0,
2020-03-25,12069,Lake,-32.0,-10.0,-17.0,-44.0,-36.0,14.0
2020-03-25,12071,Lee,-43.0,-16.0,-51.0,-54.0,-36.0,15.0
2020-03-25,12073,Leon,-36.0,-10.0,-5.0,-48.0,-43.0,18.0
2020-03-25,12075,Levy,-25.0,-5.0,-28.0,,-28.0,11.0
2020-03-25,12077,Liberty,,-12.0,,,-27.0,
2020-03-25,12079,Madison,-28.0,-5.0,,-4.0,-24.0,
2020-03-25,12081,Manatee,-38.0,-12.0,-20.0,-44.0,-33.0,14.0
2020-03-25,12083,Marion,-31.0,-14.0,-24.0,8.0,-30.0,12.0
2020-03-25,12085,Martin,-39.0,-15.0,-19.0,-39.0,-33.0,14.0
2020-03-25,12086,Miami-Dade,-47.0,-23.0,-69.0,-59.0,-47.0,24.0
2020-03-25,12087,Monroe,-64.0,-35.0,-66.0,-62.0,-43.0,15.0
2020-03-25,12089,Nassau,-30.0,-8.0,-29.0,-47.0,-32.0,14.0
2020-03-25,12091,Okaloosa,-32.0,-5.0,-2.0,-41.0,-33.0,13.0
2020-03-25,12093,Okeechobee,-25.0,0.0,-23.0,-65.0,-24.0,9.0
2020-03-25,12095,Orange,-46.0,-9.0,-28.0,-66.0,-45.0,19.0
2020-03-25,12097,Osceola,-41.0,-9.0,-30.0,-47.0,-45.0,19.0
2020-03-25,12099,Palm Beach,-39.0,-13.0,-41.0,-51.0,-41.0,19.0
2020-03-25,12101,Pasco,-31.0,-14.0,-13.0,-12.0,-38.0,14.0
2020-03-25,12103,Pinellas,-38.0,-7.0,-5.0,-27.0,-39.0,15.0
2020-03-25,12105,Polk,-30.0,-9.0,-21.0,-16.0,-36.0,14.0
2020-03-25,12107,Putnam,-22.0,-8.0,3.0,,-29.0,10.0
2020-03-25,12109,St. Johns,-35.0,-4.0,-30.0,-6.0,-46.0,17.0
2020-03-25,12111,St. Lucie,-31.0,-4.0,-29.0,-25.0,-35.0,14.0
2020-03-25,12113,Santa Rosa,-18.0,-7.0,26.0,,-34.0,13.0
2020-03-25,12115,Sarasota,-44.0,-20.0,-47.0,-27.0,-37.0,14.0
2020-03-25,12117,Seminole,-33.0,-4.0,4.0,-42.0,-46.0,19.0
2020-03-25,12119,Sumter,-42.0,-12.0,-32.0,-9.0,-35.0,11.0
2020-03-25,12121,Suwannee,-25.0,-3.0,,-2.0,-30.0,10.0
2020-03-25,12123,Taylor,-21.0,10.0,,,-18.0,
2020-03-25,12125,Union,-31.0,-5.0,,,-32.0,
2020-03-25,12127,Volusia,-35.0,-6.0,-2.0,-28.0,-36.0,13.0
2020-03-25,12129,Wakulla,-19.0,2.0,,,-36.0,14.0
2020-03-25,12131,Walton,-37.0,-10.0,-6.0,-8.0,-30.0,11.0
2020-03-25,12133,Washington,-21.0,17.0,,,-30.0,
2020-03-26,12001,Alachua,-47.0,-20.0,-14.0,-41.0,-48.0,21.0
2020-03-26,12003,Baker,-23.0,1.0,,,-29.0,
2020-03-26,12005,Bay,-32.0,-12.0,-5.0,-42.0,-29.0,12.0
2020-03-26,12007,Bradford,-29.0,-4.0,,,-31.0,
2020-03-26,12009,Brevard,-35.0,-14.0,-3.0,-14.0,-39.0,15.0
2020-03-26,12011,Broward,-43.0,-17.0,-47.0,-61.0,-47.0,23.0
2020-03-26,12013,Calhoun,-29.0,1.0,,,-34.0,
2020-03-26,12015,Charlotte,-41.0,-16.0,-25.0,-21.0,-35.0,12.0
2020-03-26,12017,Citrus,-35.0,-10.0,-28.0,,-31.0,10.0
2020-03-26,12019,Clay,-26.0,-11.0,13.0,,-40.0,16.0
2020-03-26,12021,Collier,-45.0,-18.0,-58.0,-34.0,-39.0,16.0
2020-03-26,12023,Columbia,-30.0,-4.0,-32.0,-14.0,-28.0,11.0
2020-03-26,12027,DeSoto,-36.0,-3.0,-26.0,,-27.0,9.0
2020-03-26,12029,Dixie,-24.0,8.0,,,-26.0,
2020-03-26,12031,Duval,-31.0,-7.0,-5.0,-33.0,-40.0,16.0
2020-03-26,12033,Escambia,-30.0,-8.0,9.0,-30.0,-33.0,13.0
2020-03-26,12035,Flagler,-39.0,-6.0,-31.0,,-37.0,13.0
2020-03-26,12037,Franklin,-42.0,-2.0,,,-27.0,
2020-03-26,12039,Gadsden,-21.0,9.0,,-20.0,-25.0,12.0
2020-03-26,12041,Gilchrist,-21.0,-3.0,,,-33.0,
2020-03-26,12043,Glades,,,-65.0,-27.0,-27.0,
2020-03-26,12045,Gulf,-31.0,4.0,,,-21.0,
2020-03-26,12047,Hamilton,,8.0,,-15.0,-29.0,
2020-03-26,12049,Hardee,-30.0,-25.0,-28.0,,-23.0,
2020-03-26,12051,Hendry,-25.0,-3.0,-50.0,,-25.0,9.0
2020-03-26,12053,Hernando,-33.0,-16.0,-20.0,-35.0,-35.0,12.0
2020-03-26,12055,Highlands,-36.0,-11.0,-41.0,,-28.0,10.0
2020-03-26,12057,Hillsborough,-37.0,-13.0,-16.0,-57.0,-45.0,19.0
2020-03-26,12059,Holmes,-26.0,-1.0,,,-29.0,
2020-03-26,12061,Indian River,-39.0,-17.0,-21.0,-19.0,-37.0,13.0
2020-03-26,12063,Jackson,-27.0,-5.0,,-14.0,-28.0,10.0
2020-03-26,12065,Jefferson,-11.0,14.0,,,-29.0,
2020-03-26,12067,Lafayette,,,,,-22.0,
2020-03-26,12069,Lake,-34.0,-11.0,-22.0,-47.0,-37.0,14.0
2020-03-26,12071,Lee,-43.0,-17.0,-51.0,-59.0,-36.0,15.0
2020-03-26,12073,Leon,-38.0,-11.0,-5.0,-52.0,-44.0,20.0
2020-03-26,12075,Levy,-25.0,-5.0,-17.0,,-28.0,11.0
2020-03-26,12077,Liberty,,-4.0,,,-24.0,
2020-03-26,12079,Madison,-30.0,-3.0,,-17.0,-22.0,
2020-03-26,12081,Manatee,-39.0,-12.0,-20.0,-49.0,-34.0,15.0
2020-03-26,12083,Marion,-33.0,-12.0,-23.0,-10.0,-30.0,12.0
2020-03-26,12085,Martin,-41.0,-14.0,-16.0,-35.0,-35.0,15.0
2020-03-26,12086,Miami-Dade,-48.0,-23.0,-69.0,-61.0,-48.0,25.0
2020-03-26,12087,Monroe,-64.0,-34.0,-67.0,-66.0,-45.0,15.0
2020-03-26,12089,Nassau,-31.0,-8.0,-34.0,-62.0,-33.0,14.0
2020-03-26,12091,Okaloosa,-34.0,-11.0,-11.0,-42.0,-35.0,15.0
2020-03-26,12093,Okeechobee,-26.0,-4.0,-27.0,-70.0,-24.0,10.0
2020-03-26,12095,Orange,-50.0,-16.0,-30.0,-69.0,-48.0,20.0
2020-03-26,12097,Osceola,-41.0,-8.0,-25.0,-50.0,-46.0,19.0
2020-03-26,12099,Palm Beach,-40.0,-14.0,-52.0,-53.0,-42.0,20.0
2020-03-26,12101,Pasco,-32.0,-15.0,-11.0,-15.0,-39.0,15.0
2020-03-26,12103,Pinellas,-43.0,-14.0,-13.0,-38.0,-42.0,17.0
2020-03-26,12105,Polk,-31.0,-11.0,-19.0,-18.0,-38.0,15.0
2020-03-26,12107,Putnam,-24.0,-11.0,-7.0,,-29.0,10.0
2020-03-26,12109,St. Johns,-36.0,-7.0,-22.0,-12.0,-46.0,17.0
2020-03-26,12111,St. Lucie,-33.0,-5.0,-26.0,-31.0,-35.0,14.0
2020-03-26,12113,Santa Rosa,-18.0,-7.0,14.0,,-35.0,14.0
2020-03-26,12115,Sarasota,-46.0,-23.0,-48.0,-27.0,-38.0,15.0
2020-03-26,12117,Seminole,-37.0,-9.0,0.0,-61.0,-48.0,20.0
2020-03-26,12119,Sumter,-43.0,-10.0,-29.0,-15.0,-33.0,11.0
2020-03-26,12121,Suwannee,-26.0,-2.0,,-30.0,-28.0,10.0
2020-03-26,12123,Taylor,-29.0,7.0,,,-19.0,
2020-03-26,12125,Union,-61.0,4.0,,,-33.0,
2020-03-26,12127,Volusia,-35.0,-10.0,-4.0,-27.0,-38.0,13.0
2020-03-26,12129,Wakulla,-21.0,-2.0,0.0,,-38.0,17.0
2020-03-26,12131,Walton,-38.0,-16.0,-18.0,-18.0,-31.0,12.0
2020-03-26,12133,Washington,-27.0,4.0,,,-32.0,
2020-03-27,12001,Alachua,-48.0,-21.0,-25.0,-44.0,-48.0,22.0
2020-03-27,12003,Baker,-24.0,4.0,,-37.0,-30.0,
2020-03-27,12005,Bay,-34.0,-14.0,-2.0,-45.0,-30.0,13.0
2020-03-27,12007,Bradford,-29.0,-2.0,,,-34.0,
2020-03-27,12009,Brevard,-39.0,-16.0,-22.0,-26.0,-39.0,17.0
2020-03-27,12011,Broward,-44.0,-15.0,-50.0,-64.0,-47.0,25.0
2020-03-27,12013,Calhoun,-31.0,-5.0,,,-28.0,
2020-03-27,12015,Charlotte,-43.0,-14.0,-32.0,-31.0,-34.0,14.0
2020-03-27,12017,Citrus,-37.0,-11.0,-33.0,,-33.0,13.0
2020-03-27,12019,Clay,-31.0,-10.0,-6.0,,-39.0,17.0
2020-03-27,12021,Collier,-46.0,-14.0,-57.0,-38.0,-39.0,18.0
2020-03-27,12023,Columbia,-35.0,-4.0,-33.0,-22.0,-28.0,13.0
2020-03-27,12027,DeSoto,-35.0,-9.0,-19.0,,-26.0,12.0
2020-03-27,12029,Dixie,-25.0,4.0,,,-21.0,
2020-03-27,12031,Duval,-34.0,-8.0,-18.0,-37.0,-40.0,18.0
2020-03-27,12033,Escambia,-34.0,-7.0,9.0,-34.0,-34.0,14.0
2020-03-27,12035,Flagler,-42.0,-11.0,-45.0,,-37.0,16.0
2020-03-27,12037,Franklin,-54.0,-8.0,-19.0,,-26.0,
2020-03-27,12039,Gadsden,-22.0,2.0,,-24.0,-28.0,14.0
2020-03-27,12041,Gilchrist,-25.0,2.0,,,-33.0,
2020-03-27,12043,Glades,,,-66.0,-26.0,-24.0,
2020-03-27,12045,Gulf,-29.0,5.0,,,-21.0,
2020-03-27,12047,Hamilton,-31.0,4.0,,-25.0,-24.0,
2020-03-27,12049,Hardee,-31.0,-27.0,-30.0,,-23.0,
2020-03-27,12051,Hendry,-28.0,-5.0,-39.0,,-26.0,12.0
2020-03-27,12053,Hernando,-34.0,-18.0,-22.0,-38.0,-36.0,15.0
2020-03-27,12055,Highlands,-40.0,-11.0,-48.0,,-29.0,11.0
2020-03-27,12057,Hillsborough,-40.0,-14.0,-23.0,-60.0,-45.0,21.0
2020-03-27,12059,Holmes,-27.0,-3.0,,,-31.0,
2020-03-27,12061,Indian River,-42.0,-19.0,-23.0,-32.0,-38.0,16.0
2020-03-27,12063,Jackson,-31.0,-8.0,,-24.0,-28.0,12.0
2020-03-27,12065,Jefferson,-14.0,16.0,,,-30.0,
2020-03-27,12067,Lafayette,,,,,-28.0,
2020-03-27,12069,Lake,-37.0,-16.0,-27.0,-47.0,-38.0,17.0
2020-03-27,12071,Lee,-46.0,-16.0,-48.0,-60.0,-37.0,17.0
2020-03-27,12073,Leon,-38.0,-13.0,9.0,-54.0,-43.0,21.0
2020-03-27,12075,Levy,-32.0,-12.0,-30.0,,-29.0,12.0
2020-03-27,12077,Liberty,,-4.0,,,-28.0,
2020-03-27,12079,Madison,-37.0,1.0,,-24.0,-20.0,
2020-03-27,12081,Manatee,-42.0,-13.0,-30.0,-51.0,-35.0,17.0
2020-03-27,12083,Marion,-36.0,-14.0,-37.0,-25.0,-31.0,14.0
2020-03-27,12085,Martin,-43.0,-16.0,-22.0,-43.0,-36.0,16.0
2020-03-27,12086,Miami-Dade,-49.0,-22.0,-68.0,-63.0,-48.0,27.0
2020-03-27,12087,Monroe,-64.0,-38.0,-66.0,-64.0,-47.0,18.0
2020-03-27,12089,Nassau,-35.0,-6.0,-28.0,-70.0,-34.0,15.0
2020-03-27,12091,Okaloosa,-35.0,-12.0,-10.0,-51.0,-35.0,16.0
2020-03-27,12093,Okeechobee,-30.0,-5.0,-23.0,-77.0,-28.0,11.0
2020-03-27,12095,Orange,-65.0,-38.0,-54.0,-74.0,-54.0,27.0
2020-03-27,12097,Osceola,-59.0,-35.0,-49.0,-62.0,-52.0,27.0
2020-03-27,12099,Palm Beach,-42.0,-13.0,-49.0,-54.0,-43.0,21.0
2020-03-27,12101,Pasco,-35.0,-17.0,-17.0,-22.0,-40.0,17.0
2020-03-27,12103,Pinellas,-47.0,-17.0,-26.0,-38.0,-43.0,20.0
2020-03-27,12105,Polk,-35.0,-13.0,-26.0,-23.0,-39.0,18.0
2020-03-27,12107,Putnam,-26.0,-14.0,-15.0,,-32.0,12.0
2020-03-27,12109,St. Johns,-39.0,-5.0,-39.0,-27.0,-47.0,19.0
2020-03-27,12111,St. Lucie,-35.0,-6.0,-19.0,-44.0,-35.0,16.0
2020-03-27,12113,Santa Rosa,-24.0,-8.0,36.0,,-36.0,15.0
2020-03-27,12115,Sarasota,-48.0,-21.0,-55.0,-32.0,-38.0,17.0
2020-03-27,12117,Seminole,-42.0,-14.0,-9.0,-63.0,-50.0,23.0
2020-03-27,12119,Sumter,-47.0,-15.0,-38.0,-27.0,-35.0,14.0
2020-03-27,12121,Suwannee,-29.0,-3.0,-8.0,-29.0,-29.0,11.0
2020-03-27,12123,Taylor,-27.0,6.0,,,-21.0,
2020-03-27,12125,Union,-38.0,-17.0,,,-35.0,
2020-03-27,12127,Volusia,-39.0,-13.0,-10.0,-35.0,-39.0,16.0
2020-03-27,12129,Wakulla,-24.0,3.0,,,-40.0,16.0
2020-03-27,12131,Walton,-40.0,-15.0,-15.0,-18.0,-32.0,13.0
2020-03-27,12133,Washington,-30.0,10.0,,,-33.0,
2020-03-28,12001,Alachua,-54.0,-22.0,-45.0,-46.0,-32.0,13.0
2020-03-28,12003,Baker,-25.0,11.0,,-32.0,-15.0,
2020-03-28,12005,Bay,-39.0,-16.0,-1.0,-45.0,-22.0,9.0
2020-03-28,12007,Bradford,-31.0,1.0,,,-20.0,
2020-03-28,12009,Brevard,-42.0,-18.0,-27.0,-35.0,-32.0,12.0
2020-03-28,12011,Broward,-50.0,-22.0,-63.0,-69.0,-39.0,18.0
2020-03-28,12013,Calhoun,-29.0,0.0,,,,
2020-03-28,12015,Charlotte,-49.0,-21.0,-42.0,-33.0,-34.0,11.0
2020-03-28,12017,Citrus,-41.0,-15.0,-36.0,,-31.0,10.0
2020-03-28,12019,Clay,-34.0,-11.0,-16.0,,-29.0,11.0
2020-03-28,12021,Collier,-54.0,-27.0,-62.0,-52.0,-40.0,16.0
2020-03-28,12023,Columbia,-36.0,-9.0,-40.0,-27.0,-16.0,8.0
2020-03-28,12027,DeSoto,-38.0,-9.0,-25.0,,-19.0,
2020-03-28,12029,Dixie,-22.0,-1.0,,,-27.0,
2020-03-28,12031,Duval,-37.0,-8.0,-34.0,-32.0,-27.0,11.0
2020-03-28,12033,Escambia,-39.0,-11.0,4.0,-40.0,-25.0,10.0
2020-03-28,12035,Flagler,-46.0,-10.0,-41.0,,-34.0,12.0
2020-03-28,12037,Franklin,-57.0,-8.0,-9.0,,-27.0,
2020-03-28,12039,Gadsden,-24.0,1.0,,-37.0,-18.0,
2020-03-28,12041,Gilchrist,-13.0,20.0,,,-17.0,
2020-03-28,12043,Glades,,,-65.0,-29.0,-20.0,
2020-03-28,12045,Gulf,-38.0,6.0,,,-16.0,
2020-03-28,12047,Hamilton,-16.0,3.0,,-32.0,,
2020-03-28,12049,Hardee,-27.0,-28.0,-23.0,,-16.0,
2020-03-28,12051,Hendry,-33.0,-8.0,-45.0,,-19.0,
2020-03-28,12053,Hernando,-38.0,-17.0,-27.0,-37.0,-28.0,11.0
2020-03-28,12055,Highlands,-42.0,-16.0,-50.0,,-24.0,10.0
2020-03-28,12057,Hillsborough,-55.0,-29.0,-59.0,-67.0,-38.0,17.0
2020-03-28,12059,Holmes,-17.0,-5.0,,,-16.0,
2020-03-28,12061,Indian River,-45.0,-25.0,-37.0,-42.0,-35.0,12.0
